starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 04 20:14:18 2014	1393989258	19	7891	7910	0
Tue Mar 04 20:14:18 2014	1393989258	17	7893	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7910	0
Tue Mar 04 20:14:18 2014	1393989258	13	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7893	7910	0
Tue Mar 04 20:14:18 2014	1393989258	19	7891	7910	0
Tue Mar 04 20:14:18 2014	1393989258	13	7898	7910	0
Tue Mar 04 20:14:18 2014	1393989258	14	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7893	7910	0
Tue Mar 04 20:14:18 2014	1393989258	13	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	13	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7893	7911	0
Tue Mar 04 20:14:18 2014	1393989258	18	7893	7911	0
Tue Mar 04 20:14:18 2014	1393989258	18	7893	7911	0
Tue Mar 04 20:14:18 2014	1393989258	17	7895	7911	0
Tue Mar 04 20:14:18 2014	1393989258	17	7894	7911	0
Tue Mar 04 20:14:18 2014	1393989258	18	7894	7912	0
Tue Mar 04 20:14:18 2014	1393989258	16	7896	7912	0
Tue Mar 04 20:14:18 2014	1393989258	16	7896	7912	0
Tue Mar 04 20:14:18 2014	1393989258	17	7895	7912	0
Tue Mar 04 20:14:18 2014	1393989258	18	7894	7912	0
Tue Mar 04 20:14:18 2014	1393989258	17	7895	7912	0
